name,specialty,city,comment,rating,Label,probability
دکتر علی مظاهری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرج,پزشک حاذق وخوش اخلاق منتها فوق العاده شلوغه مطبشون,5,مثبت,57.1715
دکتر علی مظاهری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرج,خود اقای دکتر پزشک خوبی هستند ولی منشی بسیار بی ادبی دارند و این منشی جایگاه خودشون رو نمی دونند .لطفا اقای دکتر روی اعمال منشی شون که نمادی از اخلاق خودشون هست نظارت داشته باشند یا یک منشی بهتر و با اخلاق انتخاب کنند.,1,منفی,73.0791
دکتر علی مظاهری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرج,رضایت از نحوه معاینه و ارتباط با کودک و احترام به حریم خصوصی کودک و رضایت بابت عدم تجویز عکس و آزمایش و داروهای های غیر ضروری به دلیل معاینه دقیق و تشخیص خوبشون دارم.,5,مثبت,94.4371
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکترعالی ولی منشی بسیاربسیاربدبرخوردوتند,3,مثبت,86.2514
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,فوق العاده مطب بی نظم و منشی بد برخورد دارند با اینکه وقت گرفتم بیشتر از ۴ ساعت تو مطب منتظر بودم واقعا بی نظم هستند من توصیه نمیکنم,2.2,منفی,96.4807
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکتر عالی هستن . ولی مطب بی نظم,5,مثبت,60.5908
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,بی دلیل دارو نمیده و طی چند ماه روند رشد رو بررسی میکنه,5,خنثی,47.0138
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,من برای قد پسرم پیش دکتر رفتم و کاری انجام ندادن گفتن همه چیز خوبه,2,خنثی,63.8793
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,مسلط و تشخیص دقیق و پیگیری و حصول نتیجه مطلوب و امید در بهبودی...,4,مثبت,95.4296
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,عالی,5,مثبت,96.7310
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,متعهد باسواد بهترین با دقت خوش برخورد و درکل ما رضایت داریم. مشکل کم کاری مادرزادی تیروئید فرزندم.از بدو تولد تحت نظر دکتر رزاقی آذر و پورمتعبد هست. الان ۷سالشه.اول درمان کننده خداست بعد هم واسطه می خواد. فقط مطب طالقانی چرا نوبت دهی همه تا دوسال پره!!! فاطمی جا داره!! عجیبه هیچوقت اینطوری نمی شد,5,مثبت,96.2151
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکتر عالی ولی مطب بسیار بسیار نامنظم,5,خنثی,64.3544
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکترعالی ولی معطلی زیاده,5,مثبت,86.3136
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,سلام بسیار متین ومودب وخوش برخوردم نتیجه خوب گرفتم,5,مثبت,96.1747
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکتر عالییییی ولی معطلی در مطب خیلی زیاد خسته کننده است,5,مثبت,84.3640
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,پزشک حاذقی هستن ولی معطلی و بی نظمی در مطبشون بسیار زیاد و خسته کننده است مخصوصا برای کودکان,5,خنثی,59.8530
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,معطلی در مطب و عدم رعایت نوبت متاسفانه ناراحت کننده ست,4,منفی,58.4700
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,مطب به شدت شلوغ و اصلا نوبت دهی آنلاین رعایت نمی شود و هر کی زودتر بیاد میره داخل,3,منفی,94.9191
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,در مورد نوبت بسیار بی نظم در مورد وجه ویزیت فقط باید پول نقد همراه داشته باشید برخورد منشی ها بسیار نامناسب فقط از پزشک رضایت دارم,2,منفی,85.0394
دکتر عبدالرضا پورمتعبد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,پزشک متعهد و حاذقی هستند، چند سال هست که تحت درمان هورمون رشد خدا رو شکر نتیجه خوب بوده.,4,مثبت,97.0114
دکتر رامین اسدی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,دکتر خوبی بودند فقط ویزیت بسیار زیاد بود,3,خنثی,65.1495
دکتر رامین اسدی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,خوب بود,5,مثبت,76.9614
دکتر رامین اسدی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,عالی,5,مثبت,96.7310
دکتر رامین اسدی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,عالی بود,5,مثبت,93.2885
دکتر انسیه نسلی اصفهانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,تشخیص عالی با حوصله,5,مثبت,96.0499
دکتر انسیه نسلی اصفهانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,انصافا پزشک هستند,4.8,مثبت,92.9840
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,برخورد مناسب و خوش اخلاق هستند,4,مثبت,91.9851
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,بسیار خوش اخلاق,5,مثبت,93.0038
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی بودن ایشون و با حوصله به صحبت‌های بیماران گوش میدن,5,مثبت,98.3149
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,درمان تیروئید,4,مثبت,81.4561
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,دکتری بسیار خوش اخلاق و صبور و بهترین ویژگی ایشون وقتیه که برای مریضاشون میذارن.,5,مثبت,97.7737
دکتر ریحانه عزیزی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی بود,5,مثبت,93.2885
دکتر محمدحسین گذشتی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),کرمان,عالیه حتما پیش دکتر گذشتی برید,5,مثبت,98.4465
دکتر فاطمه عباسی بنازاده,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,سلام نحوه برخورد پزشک خوب ولی متاسفانه وقت کمتری برای بیمار اختصاص میدن واینکه درمورد بیماری توضیح لازم رونمیدن .,2.8,خنثی,53.5202
دکتر فاطمه عباسی بنازاده,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,عالی بود,5,مثبت,93.2885
دکتر فاطمه عباسی بنازاده,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,خوب بود,1,مثبت,76.9614
دکتر فاطمه عباسی بنازاده,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,خیلی خیلی کم برای بیمار وقت میزارن اصلا اجازه نمیدن سوال بپرسی چند بار مراجعه کردم همینجوری بوده,2.6,منفی,96.1067
دکتر صدیقه برزه کار,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),سیرجان,تشخیص درست بیماری ،برای مریض وقت میزاره و دکتر بسیار باتجربه ای است,4.4,مثبت,97.0675
دکتر امیر احمد میربلوک,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,بسیار دکتر خوش اخلاق و خوش برخورد وصبور خدا حفظش کنه,5,مثبت,97.7949
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خانم دکتر خیلی خوش اخلاق و خوش برخورد هستن و با صبر و حوصله مریض رو ویزیت می کنن. براشون سلامتی و شادی از خدا میخوام.,4.8,مثبت,94.1385
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خانم دکتر واقعا فوق‌العاده هستن،تشخیص عالی دارن،برای بیمار وقت میزان،واقعا عالین,5,مثبت,96.9516
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,بسیارتشخیص عالی و بموقع و خوش اخلاق,5,مثبت,97.4291
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,بسیار عالی از تشخیص خوب بیماری تا توضیح دادن کامل خانم دکتر و وقتی که برای مریض میگذارن خیلی سپاسگذارم,5,مثبت,98.5368
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خیلی عالی در حال مصرف داروها هستم و حالم خیلی خوب شده شرح حال و تشخیص بیماری خیلی خوب بود ممنون از ایشون,5,مثبت,98.1442
دکتر سمیه جعفری ندوشن,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی این روزها کمتر پزشکی هست که اینطور برای مریض وقت بگذاره واقعا خانم دکتر هم در شرح حال گرفتن و هم تشخیص و درمان بیماری عالی بودن,5,مثبت,98.9153
دکتر بنفشه شاه نظری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,واقعا کارشون عالیه ۲ تا دکتر به من گفتن باید عمل کنم ولی ایشون با قرص مشکل منو حل کردن,5,مثبت,98.2573
دکتر بنفشه شاه نظری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,4,مثبت,96.7310
دکتر بنفشه شاه نظری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,خوب بود,5,مثبت,76.9614
دکتر بنفشه شاه نظری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دكتر حرفه اي ، با سواد و با اخلاقي هستند ، بسيار از شيوه طبابت ايشون راضي هستم و قبلا به خاطر مشكلم پيش چند پزشك ديگر رفته بودم ولي فقط دكتر شاه نظري تشخيص درست دادند و الان به شدت بهترم.,5,مثبت,95.7995
دکتر محمد رضا مهاجری تهرانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,خوب بود,5,مثبت,76.9614
دکتر محمد رضا مهاجری تهرانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر محمد رضا مهاجری تهرانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر فاطمه قربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),نجف آباد,سلام عزیزم نوبت زودتر میخواستم اورژانسی,5,مثبت,79.7498
دکتر فاطمه قربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),نجف آباد,"سلام. من فقط ویزیت شدم, زمان انتظارم کم بود چون اول وقت مراجعه کردم. آزمایش تجویز کردن. برخورد منشی و پزشک عالی بود. پزشک زمان کافی به بیمار اختصاص میده و کامل گوش میکنه. من درخواست سونوگرافی تیرویید کردم با اینکه میتونست انجام بده و پولشو بگیره ولی گفتن ضرورتی نداره و انجام ندادن که این خیلی جالب و متفاوت از بسیاری پزشکان دیگر بود. در مورد نتیجه ی درمان هنوز شروع به درمان نکردم. نظری نمیتونم بدم. ولی ان شاالله که با این حس خوبی که پزشک ایجاد کرده در مطب و در مورد بیمار, نتیجه هم عالی باشه",5,خنثی,54.1011
دکتر فاطمه قربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),نجف آباد,دفعه اول بود.اومدم خدمتشون. بنظر م میاد به بیماری من تخصصی تر نگاه کردن تا دیگران. ولی خودم چند تا سوال داشتم یادم رفت بپرسم. کاش قبلش یادداشت میکردم.,4,خنثی,71.7994
دکتر فاطمه قربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),نجف آباد,دفعه اول بود.اومدم خدمتشون. بنظر م میاد به بیماری من تخصصی تر نگاه کردن تا دیگران. ولی خودم چند تا سوال داشتم یادم رفت بپرسم. کاش قبلش یادداشت میکردم.,4,خنثی,71.7994
دکتر فاطمه قربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),نجف آباد,بسیار صبور هستند و با حوصله با بیمار صحبت میکنند و اموزش میدهند,5,مثبت,94.7963
دکتر هما یادگاری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,پزشک با اخلاق، صبور، چند بار مراجعه کردیم خانوادگی، از نظر علمی هم بسیار به روز هستند، کاملا و با دقت به سوالات بیمار پاسخ می‌دهند و از طریق آزمایش‌های مختلف، نظر پزشکی ارائه داده، دارو هم فقط در حد نیاز تجویز می فرمایند. ما که خیلی از ایشان راضی و سپاسگزاریم.,5,مثبت,97.2652
دکتر هما یادگاری,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی و با دقت,5,مثبت,95.5813
دکتر بیتا ربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر بیتا ربانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,سلام خواهشا اگر کسی شماره دکتر آقاصی داره اینجا بزاره من از شهرستان میخوام مشاوره تلفنی داشته باشم شماره ی مطب نمتونم باهاش پماس بگیرم,4.6,مثبت,83.5651
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دکتر بسیار حرفه ای و با حوصله ؛ ایشان با تجویز داروهای جدید بیماری قند من را کنترل کردند,5,مثبت,97.6846
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دکتر مودب و با حوصله و با دقتی هستن، برای بیمار وقت میگذارند و مانند خیلی از دکتر ها در یک دقیقه ویزیت نمیکنند. همینطور منشی شان خیلی خانم دقیقی هستن و با توجه به شلوغی مطب، مدیریت خوبی در امور دارند.,5,مثبت,94.0267
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,فوقالعاده دکتر صبور، مودب و محترمی هستن.. تشخیص درست میدن و من و خانواده‌ام سال‌هاست که پیش ایشون میریم . در ضمن همیشه یادمون می ره که از منشی‌هاشون هم تشکر کنیم در حالی که نقش مهمی دارن. به‌ نظر من که منشیشون هم با تمام جدیتی که دارن اما باز محترم و با حوصله هستن.,5,مثبت,96.9680
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دکتر فوق العاده حاذق و صبوری هستند منشی کاملا مودب و خوش برخوردی دارند آرزوی سلامتی برای هردویشان دارم,5,مثبت,96.9212
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,بسیار بسیار خوب ، دکتر بسیار دلسوز که با حوصله و دقت شرح حال بیمار را گوش میدن و راهنمایی میکنند و همچنین منشی خوب و مهربان و با ادب .,5,مثبت,97.2562
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,آقای دکتر بسیار دقیق و با حوصله ویزیت می کنن . من و همسرم در این چند سال که بیمار ایشان هستیم واقعا راضی و ممنونیم .,5,مثبت,97.3661
دکتر محمدرضا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دکتر بسیار حاذق و دلسوز که با دقت نظر بیمار را معاینه میکنند.,5,مثبت,97.0944
دکتر حسین دلشاد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر حسین دلشاد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر مجید وارث وزیریان,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرمان,عالی,5,مثبت,96.7310
دکتر مجید وارث وزیریان,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرمان,دکتر بسیار خوبیه با دانش با اخلاق,4,مثبت,95.9906
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,بی نظیرن خانم دکتر عزیز,5,مثبت,96.6735
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,تشخیص فوق العاده,5,مثبت,96.4828
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,ایشان پزشک حاذق ، باتجربه و دقیقی هستند .,5,مثبت,95.6388
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,خوب بود,5,مثبت,76.9614
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,عالی,5,مثبت,96.7310
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,خوب,5,مثبت,84.1696
دکتر مهرناز ایمانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,دکتر خیلی خوب هستند ولی منشی خانم در مطب خیابان کاشانی خیلی بی تربیت تشریف دارند حیف این دکتر که چنین منشی داشته باشه,3,مثبت,77.5028
دکتر قدسیه خزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,با اختلاف بدترین دکتری که دیده بودم،نه معاینه می‌کنه نه سوالی هیچی...فقط نشسته پول بدی بری,1,منفی,93.0919
دکتر قدسیه خزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,عالی,5,مثبت,96.7310
دکتر قدسیه خزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),مشهد,من برای مشکلات تیروئید به خانم دکتر مراجعه کردم و طی چند جلسه درمان شدم. خانم دکتر بسیار خوش اخلاق، صبور و حاذق هستند .,5,مثبت,96.4545
دکتر ملیحه قدیر,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),کرج,خانم دکتر هم از نظر تجربه و تشخیص و هم از نظر اخلاق عااالین. بیماری منو تا حالا هر چی متخصص رفته بودم تشخیص نداده بودن خانم دکتر الحمدلله به موقع و سریع تشخیص دادن. چون اگر دیر تشخیص داده شده بود عمل میخواست و ممکن بود نا بینا بشم. خدا را شکر به خاطر همچین دکترایی,5,مثبت,98.0454
دکتر ملیحه قدیر,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),کرج,خانم دکتر از هر نظر عالی هستن. چه از نظر تخصص وچه از نظر اخلاق و تجربه. تنها دکتری بودند که بیماری منو بعد از چند سال که پیش دکترهای دیگه میرفتم با یه ام ار ای تشخیص دادن. خدا خیر دنیا و اخرتو بهشون بده که اگر زود تشخیص نداده بودند اتفاقات بدب میفتاد. تازگی مطب تاسیس کردن شکر خدا. فکر کنم فلکه اول فردیسه,5,مثبت,93.7800
دکتر ملیحه قدیر,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),کرج,بعد از گذشت یک سال نتونستن تیروئید مادرم رو تنظیم کنند،من ک اصلا راضی نبودم ،واقعا حیف از زمان و پولی ک تلف کردیم,1,منفی,96.8247
دکتر سید وحید موسوی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,سلام بزرگواران ،من کم کاری تیروئید شدید داشتم که باعث فشار مغز شد ،دکتر موسوی من رو نجات دادن ،قند غیر قابل کنترل پدر و مادر همسرم و کبد گرید سه همسرم رو هم کنترل کردن ،من بینهایت دعا گو و سپاسگزار آقای دکتر هستم,5,مثبت,95.6134
دکتر فاطمه نقیبی فرد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),یزد,واقعا دکتر صبور و مهربان و دلسوزی هستن و برای بیمار با دل و جون وقت میزارن,4.8,مثبت,97.8367
دکتر فاطمه نقیبی فرد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),یزد,بسیار عالی با صبر و حوصله و دقت بالا من که خیلی از برخورد و نحوه طبابت راضی بودم انشاالله خداوند بهشون برکت و سلامتی بده,5,مثبت,98.4207
دکتر فاطمه نقیبی فرد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),یزد,فهم درست دکتر و تجویز درست خیلی مهم هست ، که دکتر نقیبی فرد این پوئن رو دارن .,5,مثبت,93.8804
دکتر فاطمه نقیبی فرد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),یزد,بسیار بامعلومات و محترم هستن خانم دکتر و منشی خوش برخورد محترم و صبوری دارن من واقعا راضی بودم,5,مثبت,96.6847
دکتر فاطمه نقیبی فرد,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),یزد,به نظرم پزشک باسواد و زرنگی هستن. با دقت معاینه میکنن. ایکاش زودتر از اینها بابت رشد قدی پسرم بهشون مراجعه کرده بودم. امیدوارم دیر نشده باشه,5,مثبت,91.4115
دکتر پریسا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,با سلام من برای مشکل هورمونی دخترم رفتم ، بسیار با دقت و حوصله بیمار ویزیت می‌کنند ، من از کارشون بسیار راضی هستم ، خدا خیرشون بده,5,مثبت,95.4319
دکتر بیتا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,سالهاست برای تیروئید کم کار تحت نظر ایشان هستم هر چقدر از شخصیت و مهارت ایشان بگم کم گفتم. امیدوارم همیشه سلامت باشند خانم دکتر خوش اخلاق🥰,5,مثبت,87.8868
دکتر سحر قره,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,کاربلد و دلسوز و باحوصله,5,مثبت,94.5257
دکتر الهام ملکی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرمان,عدم رضایت.,1,منفی,96.0796
دکتر الهام ملکی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),کرمان,خوب,5,مثبت,84.1696
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,دکتر خوبی هستند ولی اصلا به حرف بیمار توجه نمیکنند وبا عجله رد میکنند,1,منفی,68.7040
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,دکتر بسیار عالی هستند شست پای من به مرحله قطع کردن بود که ایشان مداوا کردند. با تشکر,5,مثبت,97.2710
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,دکتر خوبیه ولی به حرف بیمار خوب گوش نمیده وتوجه نمیکن,1,مثبت,56.7298
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,دکتر خوبی هستند برا دیابت مراجهه کردم ونتیجه گرفتم,5,مثبت,93.6490
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,با عرض سلام رضایت کامل دارم .و از زحمات آقای دکتر که زحمت کشیدند واز قطع پای من جلوگیری کردند کمال تشکر را دارم.,5,مثبت,91.6663
دکتر محمدرضا میرزایی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),اصفهان,"تشخیص و برخورد دکتر ,عالی اما زمان انتظار و معطلی در مطب همیشگی و جوابدهی منشی افتضاح مخصوصا توی واتساپ,جوابدهی ضعیف و مختصر هست که اصلا راضی کننده نبود.",2,خنثی,46.8433
دکتر ساناز کریمی اول,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تبریز,دکتر بسیار مهربان و حاذق و مردم دار به تمام معنی من که کمی معلولیت داشتم نصف ویزیت را پس دادن اجرش با خدا,5,مثبت,97.6384
دکتر مهتاب نیرومند,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,از درمان رضایت داشتم,5,مثبت,81.7909
دکتر مهتاب نیرومند,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),تهران,پزشک با تجربه و با حوصله,5,مثبت,95.7913
