name,specialty,city,comment,rating,Label,probability,Manual labeling
دکتر احمد باقری,تخصص بیماری‌های عفونی و گرمسیری,خمینی شهر,وااااااقعا دکتر خوبی هستن ...هم در تشخیص بیماری و هم در تجویز داروی خوب و مواثر....واقعا خدا خیرشون بده...تاحالا دوبار جونو منو نجات دادن,5,مثبت,96.1331,مثبت
دکتر احمد باقری,تخصص بیماری‌های عفونی و گرمسیری,خمینی شهر,سلام بسیار کار بلد نامبروان کل کشور خدا حفظش کنه,5,مثبت,96.9467,مثبت
دکتر احمد باقری,تخصص بیماری‌های عفونی و گرمسیری,خمینی شهر,واقعا دکتر عالی ای هستن خدا حفظشون کنه برامون فقط چون خیلی شلوغه و مریض زیاد شده و دکتر باقری دکتر خیلی خوبی هستن مدت زمان زیادی طول میکشه تا نوبت بشه ولی من این تایم رو انتظار کشیدم تا بهترین دکتر ویزیتم کنن. الهی همیشه تنشون سالم باشه,5,مثبت,97.6164,مثبت
دکتر محمد علی طیب زاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,"سلام آقای دکتر طیب زاده یکی از بهترین ها هستن ،تشخیسشون عالی هست، تجویز داروشون عالی هست ،اخلاق و حوصلشون بسیار عالیه ،به سوالات مریض به بهترین شکل جواب میدن ، خدا بهشون خیر و سلامتی روزافزون بده عالی عالی عالی",5,مثبت,97.5663,مثبت
دکتر محمد علی طیب زاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد علی طیب زاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد علی طیب زاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرهاد عباسی,تخصص بیماری‌های عفونی و گرمسیری,بوشهر,عالی,5,مثبت,96.731,مثبت
دکتر فرهاد عباسی,تخصص بیماری‌های عفونی و گرمسیری,بوشهر,بسیار باتجربه ومنشی بسیار مهربان وخوش برخوردی دارن,5,مثبت,95.8208,مثبت
دکتر زهرا ابناء,تخصص بیماری‌های عفونی و گرمسیری,سیرجان,از نظر تشخیص و درمان بسیار عالی و توانا هستند,5,مثبت,96.2882,مثبت
دکتر زهرا ابناء,تخصص بیماری‌های عفونی و گرمسیری,سیرجان,بسیار دکتر با شخصیت و مسلط به کارشون تشخیص و درمان عالی,5,مثبت,98.1315,مثبت
دکتر حسین ضرابیان,تخصص بیماری‌های عفونی و گرمسیری,اصفهان,دلسوز و فداکار .. در زمان کرونا خانواده ما را نجات دادن,5,مثبت,95.1288,مثبت
دکتر حسین ضرابیان,تخصص بیماری‌های عفونی و گرمسیری,اصفهان,پزشک بسیار حاذق و انسانی شریف,5,مثبت,96.3999,مثبت
دکتر حسین ضرابیان,تخصص بیماری‌های عفونی و گرمسیری,اصفهان,با دادن دگزا حال مادرمو هی بدتر کردن منشی بد درست جواب نمیده و بداخلاق و خانمشونم تو اتاقن انگار مهمونیه مطب پر بیماران کرونایی یه تهویه درست ندازه یه پنجره باز نمیکنند به هیچ وجه به هیچ کس توصیه نمیکنند وسط درمان خداروشکر دکترو مامانمو عوض کردم,1,منفی,96.7743,منفی
دکتر حسین ضرابیان,تخصص بیماری‌های عفونی و گرمسیری,اصفهان,دکتر عالی عالی با تشخیص عالی من خیلی خیلی راضی هستم,5,مثبت,96.8904,مثبت
دکتر کوروش دیالمی,تخصص بیماری‌های عفونی و گرمسیری,شیراز,عالی,5,مثبت,96.731,مثبت
دکتر مجید نوری,تخصص بیماری‌های عفونی و گرمسیری,تهران,پزشکی حرفه ای با درایت تمام ومطالعات روز و دلسوز نسبت به امور بیماران. مصداق این شعر: من کیستم من دست حق روی زمینم من معجزاتی خفته زیرآستینم من یک پزشکم همدم هر دردمندم هر لحظه یار ویاور بی چون وچندم,5,مثبت,94.3981,مثبت
دکتر مجید نوری,تخصص بیماری‌های عفونی و گرمسیری,تهران,دکتر باتجربه و خوبی هستند,5,مثبت,96.2905,مثبت
دکتر فرناز ذوالفقاری,تخصص بیماری‌های عفونی و گرمسیری,مشهد,درد کلیه و تب و لرز داشتم تحت درمان هستم,5,مثبت,76.6167,مثبت
دکتر فرناز ذوالفقاری,تخصص بیماری‌های عفونی و گرمسیری,مشهد,"دچار درد کلیه و عفونت ادراری شده بودم که درمان شدم ، دکتر جوان و با حوصله ای هستند",5,مثبت,92.0528,مثبت
دکتر فرناز ذوالفقاری,تخصص بیماری‌های عفونی و گرمسیری,مشهد,با تشکر از خانم دکتر که با تشخیص درستشون مادرم بهبود پیدا کردن,5,مثبت,95.3208,مثبت
دکتر فرناز ذوالفقاری,تخصص بیماری‌های عفونی و گرمسیری,مشهد,زونا داشتم که خوب شدم دکتر خوبی هستن,5,مثبت,95.0178,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,سلام خیلی خیلی دکتر خوب وعالی هستند. انشاالله خدابهشون برکت بده و عمری طولانی بچم داشت از دستم میرفت هیچ دکتری نمیفهمید چشه الان خداراشکر خوب خوب شده,5,مثبت,96.4314,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,3,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر فرزاد فردوسیان,فوق تخصص بیماری‌های عفونی کودکان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,بسیار دکتر با صبر و حوصله و خوبی هستند و بیماری من را کامل و واضح توضیح دادند و نحوه درمان هم کامل توضیح دادند,5,مثبت,97.3416,مثبت
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,اصلا نه چک کردن سینه و گلو رو...اصلا فقط تز میدادن..کلا حیفه پول با احترام...دکتر عمومی اورژانس بهترن تا ایشون,1,منفی,97.7419,منفی
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,اصلا خوب نبود..فقط سوال پرسیدن..معاینه اصلا انجام ندادن..با اینکه بیمار کووید بودم و باید ریه و گلو و تب چک میشد,1,منفی,96.7694,منفی
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,پزشکی عالی و صبور 😊😍,5,مثبت,95.35,مثبت
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,دکتر بسیار صبور و سریع کار من را راه انداختند.,5,مثبت,96.9458,مثبت
دکتر سمیه جهان آبادی,تخصص بیماری‌های عفونی و گرمسیری,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمدعلی رضایی نایه,فوق تخصص بیماری‌های عفونی کودکان,تهران,سلام خیلی کارشون عالیه من دخترم از وقتی به دنیا اومده میبرم پیش ایشون الان دخترم ۱۰سالشه واقعا تجویز دکتر عالیه وبایه نسخنه درمان میکنن,5,مثبت,98.4058,مثبت
دکتر مسعوده مجاهد,فلوشیپ بیماری ایدز بالینی (HIV/AIDS),یزد,ازهمه نظر عالی,5,مثبت,96.8829,مثبت
دکتر ثمیله نوربخش,فوق تخصص بیماری‌های عفونی کودکان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر قوام الدین اشرفی زاده,تخصص بیماری‌های عفونی و گرمسیری,تهران,عالی,5,مثبت,96.731,مثبت
دکتر سید محمدجواد حسینی,تخصص بیماری‌های عفونی و گرمسیری,تهران,من و همسرم به اعتماد نظر مردم رفتيم مطب ايشون كه اي كاش نميرفتيم فقط وقت و هزينه حروم شد نه يك ذره معاينه كرد نه داروهاي درست نوشت ما به شدت عفونت گلو و سينوس داشتيم حتي يك دونه هم براي عفونتمون آنتي بيوتيك نداد تازه سرخوش ميگه نوبت ديگه هم بگيريد بيايد,2,منفی,88.9178,منفی
دکتر میترا دانش اردکانی,تخصص بیماری‌های عفونی و گرمسیری,یزد,گلایه ای که دارم اینه که داخل سایت از ساعت ۶ نوبت میده ولی مطب که رفتیم منشی گفت خانم دکتر ۷ میاد یکساعت معطل شدیم,2,خنثی,59.934,منفی
دکتر میترا دانش اردکانی,تخصص بیماری‌های عفونی و گرمسیری,یزد,پدرم بیمار ایشون بودن باتلاش وهمت خودشون تونستن تاحد خیلی زیاد در درمانشون کمک کنند ممنونیم از زحماتشون,5,مثبت,88.2142,مثبت
دکتر مجید سیستانی زاده اقدم,تخصص بیماری‌های عفونی و گرمسیری,ارومیه,"فقط میتونم براشون آرزوی سلامتی ، سرفرازی و موفقیت ایشان وخانوادە محترمشان را دارم.ان شاالله نمونه چنین آدمهای خدمتگزاری همیشه زیاد باشند.",5,مثبت,63.749,مثبت
دکتر فاطمه چراغعلی,فوق تخصص بیماری‌های عفونی کودکان,گرگان,همه چیز عااااالی.برخورد منشی کاملا صبورانه و قابل تحسین,5,مثبت,97.4371,مثبت
دکتر فاطمه چراغعلی,فوق تخصص بیماری‌های عفونی کودکان,گرگان,عالی,4,مثبت,96.731,مثبت
دکتر فاطمه چراغعلی,فوق تخصص بیماری‌های عفونی کودکان,گرگان,عالی,5,مثبت,96.731,مثبت
دکتر بابک صیاد,تخصص بیماری‌های عفونی و گرمسیری,کرمانشاه,"باسلام.جناب آقای دکتر صیاد ، زندگی را به من در طول حدودا یکسال (دومرتبه) باز گرداندن ،من این پزشک را توصیه میکنم و دست ایشان را میبوسم و برای ایشان آرزوی سلامتی و طول عمر را از خدای متعال خواستارم .🙏",5,مثبت,96.041,مثبت
دکتر آزاده لعلی,تخصص بیماری‌های عفونی و گرمسیری,تهران,"دکتر بسیار حاذق وکاردان واینکه در درمان بیاماری کرونا وتب مالت ،بیماری های عفونی وسرماخوردگی رفتم پیش ایشون عالی بوده",5,مثبت,97.4548,مثبت
دکتر آزاده لعلی,تخصص بیماری‌های عفونی و گرمسیری,تهران,ايشان پزشك بسيار با معلومات و در كار خود خبره هستند .در زمينه عفونت پا پيش خانم دكتر ميرفتم كه خدا رو شكر خيلي بهتر شدم,5,مثبت,97.6045,مثبت
دکتر آزاده لعلی,تخصص بیماری‌های عفونی و گرمسیری,تهران,ايشان پزشك بسيار حاذقي هستند بسيار دلسوز و با حوصله و تمامي سوالات را با دقت جواب مي دادند از خانم دكتر بسيار ممنونم مشكل بيماري عفونت پوستي داشتم,5,مثبت,97.2694,مثبت
دکتر محمود محمدزاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,"حوصله و سعه صدر ایشان نسبت به بیمار و گوش کردن صحبتهای بیمار , بسیار عالی می‌باشد . دقت خوب در معاینه و آرامش این پزشک محترم ،قابل تقدیر است . خداوند بهش خیر و برکت عطا کنه",4,مثبت,97.2982,مثبت
دکتر محمود محمدزاده,تخصص بیماری‌های عفونی و گرمسیری,یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر آرمین رجب زاده,تخصص بیماری‌های عفونی و گرمسیری,مشهد,حاذق و دلسوز... به امید سلامتی همه مریضان 🌿🍀💚,5,مثبت,90.4566,مثبت
دکتر عادل فلاح قاجاری,تخصص بیماری‌های عفونی و گرمسیری,ساوه,اقای دکتر بسیار متین علمی و دلسوز هستند,5,مثبت,96.0849,مثبت
دکتر عادل فلاح قاجاری,تخصص بیماری‌های عفونی و گرمسیری,ساوه,بسیار عالی در تشخیص ودرمان,5,مثبت,97.2207,مثبت
دکتر بتول شریفی مود,تخصص بیماری‌های عفونی و گرمسیری,مشهد,خیلی خوب و با تجربه,4.8,مثبت,95.9005,مثبت
دکتر بتول شریفی مود,تخصص بیماری‌های عفونی و گرمسیری,مشهد,بسیار خوش بر خورد و دقیق در معاینه,5,مثبت,95.2635,مثبت
دکتر فرشته فارغی نایینی,تخصص بیماری‌های عفونی و گرمسیری,اصفهان,عالی,5,مثبت,96.731,مثبت
دکتر مهرداد اسماعیل زاده,تخصص بیماری‌های عفونی و گرمسیری,مشهد,دکتری با تجربه وعالی برای تمام بیمار ها وقت کافی میزاره,5,مثبت,98.4515,مثبت
دکتر فرشید فیاض جهانی,تخصص بیماری‌های عفونی و گرمسیری,تنکابن,عالی,5,مثبت,96.731,مثبت
دکتر حسین معصومی اصل,فوق تخصص بیماری‌های عفونی کودکان,تهران,بسیار عالی هستن .پسرمن در هشت ماهگی کاوازاکی داشت که آقای دکترتشخیص دادن الان پسرم یازده سالشون .خدا حفظشون کنه .,5,مثبت,95.4196,مثبت
دکتر سیدعلی طباطبایی,تخصص بیماری‌های عفونی و گرمسیری,قم,بهترین دکتردنیا هست انشاالله همیشه سالم وتند درست باشه,5,مثبت,97.7598,مثبت
دکتر سیدعلی طباطبایی,تخصص بیماری‌های عفونی و گرمسیری,قم,دکتر سید علی طباطبای واقعا دکتر خیلی خوب و با حوصله ای هستن دقیق معاینه میکنن و با صبوری به بیمار گوش میدن ان شاءالله خدا خیرش بده,5,مثبت,97.7857,مثبت
دکتر ناصر مشیری آیدنلو,تخصص بیماری‌های عفونی و گرمسیری,ارومیه,عالی بود,1,مثبت,93.2885,مثبت
دکتر علی اکبر رزلانسری,فوق تخصص بیماری‌های عفونی کودکان,شیراز,واقعا دکتر بسیار خوبیه خدا عوض خیر بهشون بده,5,مثبت,98.2195,مثبت
دکتر علی اکبر رزلانسری,فوق تخصص بیماری‌های عفونی کودکان,شیراز,عالی بود,5,مثبت,93.2885,مثبت
دکتر علی اکبر رزلانسری,فوق تخصص بیماری‌های عفونی کودکان,شیراز,عالی,5,مثبت,96.731,مثبت
دکتر اشرف توانایی ثانی,تخصص بیماری‌های عفونی و گرمسیری,مشهد,عالی,5,مثبت,96.731,مثبت
دکتر نگار مهتدی,تخصص بیماری‌های عفونی و گرمسیری,تبریز,خانم دکتر طبابتشون عالی هست.پدربنده به بیماری تب مالت مبتلا شده بود که تحت نظر خانم دکتر بهبود یافت.تقدیر و تشکر فراوان از خانم دکتر.,5,مثبت,95.5672,مثبت
دکتر جعفر خازن,تخصص بیماری‌های عفونی و گرمسیری,تبریز,"سلام، ایشان خیلی با شخصیت می باشد.",5,مثبت,96.1135,مثبت
دکتر سید شمس الدین موسوی اعظم,تخصص بیماری‌های عفونی و گرمسیری,یاسوج,دکتر خوبیه راضیم,5,مثبت,80.3083,مثبت
دکتر نوشین شیرخانلو,تخصص بیماری‌های عفونی و گرمسیری,تهران,متخصص عفونی با تجربه و دانش بالا.ممنون از نوبت دهی منظم مطب. نتیجه درمان بسیار خوب بود.,5,مثبت,97.8009,مثبت
دکتر نوشین شیرخانلو,تخصص بیماری‌های عفونی و گرمسیری,تهران,برخورد بسیار خوب. تشخیص عالی. توضیحات کامل و با حوصله ودرمان اثربخش. در خصوص درمان زخم با تجربه.,5,مثبت,97.3877,مثبت
دکتر متین روحانی,تخصص بیماری‌های عفونی و گرمسیری,تهران,"پدرم در بیمارستان در سرویس ایشان بستری بودند، بسیار خوش برخورد بودند و خیلی برای معاینه وقت می گذاشتند، درضمن کاملا بیماری و مراحل درمان را توضیح می دادند. الان پدرم خیلی حالشان خوب شده و باید از تشخیص و درمان خوب خانم دکتر تشکر کنم.",5,مثبت,94.9804,مثبت
دکتر محسن یوسفی,تخصص بیماری‌های عفونی و گرمسیری,زاهدان,واقعا دکتر بسیار خوب وباتجربه و باحوصله ای هستند و به حرفای بیمار گوش می‌دهند تشخیص بسیار عالی و خیلی خوش برخورد هستند حتما توصیه میکنم,5,مثبت,98.7534,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام. واقعا کار دکتر عالیه. خدا خیرشون بده. فقط اینکه من تونستم یه نوبت بگیرم و ویزیت شدم ولی آقای دکتر گفتن دوماه دارو رو استفاده کنم و بعد برم پیششون. اما هر کارمیکنم دیگه نمیتونم نوبت بگیرم. واقعا نوبت دهیشون سخته.,5,مثبت,79.9489,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,آقای دکتربسیار مهربان و خوش برخوردهستن تشخیص بسیارعالی با وجود شلوغی مطب برای بیماران کاملا وقت میزاره من ازخداوند متعال برای ایشان عمرطولانی وباعزت میخواهم چون خواهرم پارگی دیسک وتنگی کانال نخاع داشتن راه رفتن براش خیلی مشکل بود الان خداروشکر با مصرف داروهایی ک آقای دکتر تجویز کرده حالش خیلی بهتره من همیشه دعاگوی ایشان هستم ان شاءالله همیشه زیر سایه خداوند سالم و موفق باشن فقط اگه مشکل نوبت دهی حل میشد خیلی عالی بود چون اصلا نمیشه نوبت گرفت خیلی سخته بخصوص واس مایی که از شهرستان می آییم و هزارکلیومتر راه باید پشت سر بزاریم لطفا به مشکل نوبت دهی رسیدگی کنید باتشکر,5,مثبت,96.1219,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"سلام اقای دکتر کارشون عالیه وبه مریضاشون روحیه میدن اخلاقشون ونحوه برخوردشون عالیه انشاالله خدا حفظشون کنه،در ضمن برخورد منشی شون هم عالی هستش بسیار مرد خوب و مهربانی هستن",5,مثبت,95.4798,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام ودرود فراوان اقای دکتر هم خوش اخلاق ومهربونن هم باسوادو دانش بنده یماه تحت نظرشم وفعلا دارم خداروشکر خوب پیش میرم امید ب خدا,5,مثبت,94.4356,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"سلام دکتر بسیار حاذق و خوش‌برخوردی است. یکی از امتیازات مهم یک پزشک رابطه و برخورد نیک و آرام‌بخش با مریض است که ایشان به نحو احسن واجد آن است، بنده که چند بار به ایشان مراجعه کردم، از آن دفاع می‌کنم. حسن نیت و وجدان کاری ایشان در توصیه‌هایشان به مریض‌ها و مراجعینش، مشهود است. بنده هر دفعه که به ایشان مراجعه کردم دعاگوی خودشان و عزیزانشان هستم. ان شاءالله خداوند طول عمر با عزت به این پزشک مهربان و خدوم عطا کند. واقعا نامیدن اسم‌ با مسمای مهربانیان، برازنده ایشان است.",4.6,مثبت,98.2209,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام چگونه وچطور باید نوبت بگیریم,5,خنثی,58.4344,خنثی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام لطفا نحوه نوبت گرفتن رو تغییر بدید فقط جمعه ها خیلی سخته یا حداقل یه راه برا بیمارانی اورژانسی بذارید,5,خنثی,70.4323,خنثی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,دکتر خیلی عالی هستن مادرم تنگی کانال داره دکتر گفتن فعلا عمل نمیکنم دارو دادن و گفتن باید رژیم بگیرن . بسیار دکتر خوش اخلاق و با حوصله ای هستن . فقط نوبت دهی خیلی سخت هست,5,مثبت,95.6479,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام ببخشید خیلی نوبت گرفتنش سخته خواهشأ یه راه دیگه بزارید ما از راه دور باید بیایم.,5,خنثی,52.6435,خنثی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,نوبت دهی خیلی سخته خیلی,4,منفی,52.2883,منفی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,امکان نوبت دهی آن مناسب نیست با تشکر از جناب دکتر اگر امکان دارد مراحل نوبت دهی اصلاح شود. دو هفته است منتظرم یک ساعت قبل از ده و نیم چشم انتظارم سایت باز شود ولی به محض باز شدن سامانه تمام نوبت ها را رزرو شده اعلام می کند. نمی دانم چطور به این سرعت پر می شود. مشکل دیسک و تنگی کانال دارم که امکان قدم برداشتن نیست.....,3,خنثی,59.3109,خنثی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,به هیچ وجه نوبت دهی مناسبی ندارند بنده الان دو هفته هستش منتظر ساعت ۱۰:۳۰ میمونم هنگامی هم که باز میشه هر نوبتی را انتخاب میکنم مینویسه این نوبت از قبل رزرو شده خواهشمندم بررسی کنید,1,منفی,94.9744,منفی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام اصلا نوبت دهی خوبی ندارن اصلا .من شوهرم اورژانسی الان دو هفته هر کاری میونیم یه نوبت نمیشه گرفت این اصلا خوب نیست ۱۰ دقیقه سایت باز میشه هر کاری هم میکنم نمیشه در یزد هم هستم .اصلا اصلا از نوبت دهی راضی نیستم,1,منفی,97.8329,منفی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,تشخیص عالی بهترین,5,مثبت,97.7744,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,بسیار دکتر عالی و حاذق به هیچ عنوان الکی دارو بده یا هزینه الکی بزارن روی دست بیمار نیستند.خدا بهشون عمر با عزت بده 🙏🏻 بسیار مهربان بسیار با دقت معاینه میکنند.,5,مثبت,98.6032,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,دیسک کمرم پاره شده بود دکتر بهم گفتن نیاز به عمل نیست واستراحت و لاغر بشوم خوب میشم .همین که اخلاق خوب و بهم روحیه دادن خیلی راضی دارم ودوروز هستش که از داروهاشون دارم استفاده میکنم .امیدوارم همه خوب بشن و من هم زورتر به روال عادی‌ زندگی برگردم 🙏,5,مثبت,94.9225,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام بسیار تا بسیار راضی هستم خیلی دکتر حاذق است ممنون ممنون,5,مثبت,94.3917,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,اقای دکتر بسیار عالی و باسواد و خوش اخلاق هستند.خدا انشاالله حفظشون کنه.من پارکی دیسک کمر داشتم که چندماه نمیتونستم راه برم و درد وحشتناک داشتم.خداروشکر عمل کردم و از درد راحت شدم.کارشون بی نظیره.فقط نوبت گیری بسیار سخت هست.,5,مثبت,97.622,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,دکتر خیلی کار درستی من الان ۴ماه از عملم مبگذره از اولشم بهتر شدم دمت گرم ناز شصتت,5,مثبت,98.1928,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,کارشون عالیه وبه مریضاشون روحیه میدن اخلاقشون ونحوه برخوردشون عالیه,5,مثبت,94.2393,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام سال ۱۴۰۰ تنگی نخاع داشتم میتونم بگم فلج بودم وایشون من راعمل کردند.خدارا شکرمیکنم که همچین فرشته ای را سرراهم قرارداد.ان شاالله که سلامت باشن وعمرطولانی,5,مثبت,96.687,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,دکترخیلی عالی هستن ولی مطبشون خیلی شلوغه 😍,5,مثبت,89.8171,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,دکتر بسیار عالی و با اخلاق هستند و کارشون هم عالی هست,5,مثبت,96.7741,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"وضعيت نوبت دهي افتضاحه، انگار خدا هستن والا دكترهاي بهتر از ايشون اين رفتار با بيمارهاشون واسه نوبت گيري ندارن نميدونم چرا اينجورين واقعا دور از انتظاره",1,منفی,88.2393,منفی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,برای اولین بار مراجعه کردم اما80درصدنتیجه دیدم,4,منفی,85.8914,منفی
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"جناب دکتر بسیار متین و حاذق، من مشکل دیسک کمر داشتم، چند تا پزشک دیگه خیلی منو ترسوندن ولی ایشون با درایت و یک نسخه، تا حدود بسیار زیادی مشکل منو حل کردن و الان دارم به زندگی عادیم میپردازم. خدا حفظشون کنه.",5,مثبت,95.7732,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,یک پزشک خوب ومطمئن,5,مثبت,96.8545,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,بهترین فوق تخصص دیسک کمر و ستون فقرات.پارگی دیسک داشتم با دارو و استراحت توسط ایشان درمان شدم.بدون عمل جراحی.خداحفظشون کنه.,5,مثبت,98.6159,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,جناب آقای دکتر مهربانیان انسانی بی نظیر وپزشکی زبردست وماهر هستند آقای دکتر عمل جراحی دیسک کمر بنده را انجام دادند فردای بعد از عمل راه رفتم درد پا و کمرم هم بعد از چند سال از بین رفت انشالله خداوند ایشان را برای ملت ایران حفظ بفرماید,5,مثبت,96.1691,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,سلام خدا سلامتی بده به دکتر دلسوز و مهربان خداروشکر با عملی که انجام دادن دیسک گردنم خوب شد,5,مثبت,94.8724,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"در تشخیص و جراحی فوق العاده هستن ،زندگیم رو مدیون ایشان هستم",5,مثبت,94.2685,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"دکتر خیلی خوب ومجرب وکار درست ،واقعا عالی ایشالله سالمو تندرست باشه......",5,مثبت,96.7512,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,با سلام .... بنده سه ساله پزشکم با افتخار تمام اقای دکتر مهربانیان هستن که واقعا عالین هم از نظر تشخیص و درمان و هم از نظر اخلاق و وقتی که واسه بیمار میزارن ... همچنین تشکر ویژه از منشی بسیار خوش برخورد و صبورشون جناب آقای کریمی بزرگوار,5,مثبت,98.0584,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,هم خودم وهم پسرعمو وعمه ام توسط ایشان موردجراحی قرارگرفته ایم و تبحر ایشان که زبانزد هست اخلاق مداری ونزاکت ایشان هم مرا مجذوب کرد.,5,مثبت,98.0051,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,"من دست این دکتر رو میبوسم. بعد از خدا، این اقای دکتر بودن ک پدرم رو برای ما نگه داشتن. دستای معجزه گر شمارو حضرت عباس محافظت کنه.",5,مثبت,89.9659,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,با سلام .من دچار دیسک کمر شده بودم و به ایشان مراجعه کردم و با عنایت خداوند و درایت ایشان بهبود یافتم و بسیار راضی هستم تشکر میکنم و انشالله خداوند به ایشان طول عمر و سلامتی بدهد انشالله,5,مثبت,94.1652,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,بسيار دكتر خوب مجرب عالي درجه يك,5,مثبت,96.9712,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,من جراحی دیسک گردن انجام دادم عالیه,5,مثبت,96.9882,مثبت
دکتر محمدرضا مهربانیان,فلوشیپ جراحی ستون فقرات,یزد,انتظار در مطب زیاده,4,خنثی,64.3714,منفی
